<id_1itzycl_qkd_1xwc59e>	<Parvaneh_Eskandari_Forouhar>	<redirectedFrom>	"پروانهٔ اسکندری"@fas	

<id_pni3hh_qkd_r6njqz>	<Rasoul_Khadem>	<redirectedFrom>	"رسول خادم ازغدي"@fas	

<id_xycjm3_qkd_1ukscj8>	<Hashem_Sabbaghian>	<redirectedFrom>	"هاشم صباغيان"@fas	

<id_tt7b2g_1ia_1yyzq1w>	<Safdar_Hosseini>	rdfs:label	"سید صفدر حسینی"@fas	

<id_39eit_1ia_xlm4of>	<Jamshid_Bahman_Jamshidian>	rdfs:label	"جمشید جمشیدیان"@fas	

<id_1l4zkoo_1ia_n4f10i>	<fa/ابوالحسن_خان_مشیرالملک>	rdfs:label	"ابوالحسن خان مشیرالملک"@fas	

<id_g00t8x_qkd_wlamm>	<fa/مهدی_کلهر>	<redirectedFrom>	"مهدي كلهر"@fas	

